Review ID,Username,Rating,Review Text,Date
01972c56-179c-47dd-89fa-a82156fed515,Imsak Nuryadi,1,akun main blokir aja tanpa tahu kesalahan 2000 penumpang sudah gw lalui segitu gampangnya matiin rejeki mitra. asal anda tau saya cari makan bukan di indrive ada maxim ada grab yang rugi tuh anda bukan saya. seenaknya aja main blokir blokir,11/2/2025 17:57
b452f271-e8be-4e35-9da4-98ed7bc92a13,Geang Shaka anindito,5,okey,11/2/2025 17:52
e2c48be4-1105-472d-97c0-e664bd74aaa1,Izan . S,4,👍👍👍👍,11/2/2025 16:32
cec85d7a-c99b-4e75-861d-a462d11cdd08,Indah yanti Yanti,5,saya tidak bisa mengakses aplikasi ini,11/2/2025 16:18
ef8abd5c-05a1-4473-8574-c522b97d375b,Nasution Ilyas,5,sangat bagus,11/2/2025 16:04
0a4e51b6-8ad9-43a2-afcd-abcdc6db215f,Roi Bintang,5,mantaf,11/2/2025 16:00
d6f70caf-9700-46c5-8056-a06da1eb914c,Arwin Syah,5,sangat baik👍👍,11/2/2025 14:49
0a0fb213-a4ba-4d27-ac92-8380c3471671,Pudji Kurniadi,5,Sangat membantu mobilitas operasional saya,11/2/2025 14:48
2dcb8681-4e36-429a-a22f-5dac52359338,Fikram Laburani,5,ok,11/2/2025 14:44
7d2dd1e2-65af-4f20-94af-3a76ae7788d6,Putra Arshaka,5,🤌🏻,11/2/2025 14:36
6f3ddc7c-65d4-460c-9ddf-4c1b187fce32,Rani Anggraeni,5,mantap,11/2/2025 13:43
626dd561-492e-4d97-8b77-04c50cf211e0,Nono Tarsono,5,sudah bbrakali revisi,11/2/2025 13:40
205813c4-e613-4af1-a40f-e681464a9b79,Nadira Lamoha,5,"memudahkan buat kemana""",11/2/2025 13:39
d86c3518-475c-49a4-a26c-697e57d5b69a,putri kaisaa,5,baguss,11/2/2025 13:23
9cd2ade9-6a52-49e1-8170-c8ac6ec18f04,VAM Family,5,tnks indriver,11/2/2025 13:12
e0c1fdb7-6777-4e5d-be12-6f261dd23faa,Mhddillan,5,terbaik. sangat membantu saya,11/2/2025 13:06
4e98e6b6-b25a-4550-bbbf-d0d0b2aea0af,Eni Rohmayani 16,5,ok,11/2/2025 12:33
250c62f0-e391-481b-9da7-49c058031a79,Aku Bagus Pribadi,1,"ini aplikasi makin kesini makin kacau para driver nya, driver terlalu pilih2 harga. kebanyakan gak mau ambil penumpang dari harga yg udah tertera di aplikasi nya, padahal kami juga pasti ngasih lebih kok ongkos nya. parah ini para driver INDRIVE",11/2/2025 12:22
370fe35a-45fd-45fc-a34d-91f4b8db2e5e,Amin Zaki,1,tarif harga nya terlalu murahh tanpa memikirkan pihak drever . ini lah apl. yy merusak tarif taxi onlen.,11/2/2025 12:07
1a3615e2-8e04-4665-81f6-a27389c7a6c4,Dani Permana,5,pengebudi baik ramah sopan,11/2/2025 11:25
ba54014a-1634-4595-8af1-95368bdac01c,Ende Munajat,5,"driver nya mantaaaap,sopan dan aman",11/2/2025 10:38
f0866459-1d66-4307-8ce5-0f7c7ff234c3,Yani Mulyani,5,baik ramah tamah,11/2/2025 10:35
632e3b8f-3468-485d-8e1b-f2f004f5fd4e,Devii Ptsry,5,pelayanan sangat baik,11/2/2025 10:22
6a28fa09-20ae-4c51-8658-b77cc220461d,Uky Uki,5,terima kasih telah tersedia lagi otomatis nya di Garut🥰,11/2/2025 10:00
00d6b681-e229-4792-81dd-7fd2f4b976e6,Fitria handayani Handayani,5,terbaik,11/2/2025 9:57
937ea77a-e48a-4bff-951f-affa296739c1,Bram Vivo,5,sangat puas,11/2/2025 9:47
3a7d1d57-c279-43da-aa98-7f1e9178b37b,Irvan hasibuan Hasibuan,5,mantap,11/2/2025 9:32
9870687e-07a1-4b06-96fc-04e8cdaa8896,Angel Aloanis,5,bersih dan rapi,11/2/2025 9:26
2cb905f5-1105-4576-93a0-689c121d2f83,Sri ayu Kusmiati,5,terimakasih cepat dan nyaman,11/2/2025 9:26
570f6ed5-6b1c-472b-8f04-b2a0bf16f46e,Nc Jubaedah,5,pengemudi ramah dan sangat hati hati . pokoknya the best terima kasih inDrive,11/2/2025 9:23
46ade2dd-37e1-42c6-ab2e-8789101709ee,Adi darmawan Darmawan,1,ko saya tidak bisa donlond aplksi indriver ya. hp saya sblm ny ilang ada yg ngmbil,11/2/2025 9:07
c45c9490-71e6-4527-8a59-e9df6052ee64,Demisa Zai,5,bagus,11/2/2025 8:40
589d5719-17f5-46bb-b417-45c4cd663bdf,YULIARMAN ARMAN,5,bagus,11/2/2025 8:37
eb2e5e4c-f71f-4f00-8ec3-fb906c19a6df,Zuhdy Zuhud,1,jelek,11/2/2025 8:17
83f8bdf7-2930-46d3-8bf7-5e8269ad93bd,Eka Darmansyah,3,"sulit sekali untuk mendapatkan orderan, bahkan penumpang di sebrang saya pun tidak masuk ke akun saya malah masuk ke driver yang lebih jauh dari saya. mohon perbaiki masalah seperti ini karena ini merugikan driver pemula",11/2/2025 8:07
f4b5b3e3-bc5f-499e-965b-5b730dabf144,Bolodadi Distyn,5,tolong perbaiki MAPS titik penjemputan nya supaya sesuai Terima kasih,11/2/2025 6:49
0ea99063-67d4-4d8a-a71a-afc16ee3384e,Yunistry123,5,"dengan aplikasih ini kita dapat menghemat waktu, karna cepat dan aman☺️",11/2/2025 6:42
cee32f23-ebe8-47ef-bef1-4f1136215789,Melky Mambu,5,bagua,11/2/2025 6:17
768e6964-ece0-4d0d-a22b-1d2e68fb1600,Saeful Mukholik,5,bagus,11/2/2025 6:15
c4eb3c72-d696-404f-a4ba-95ef48f0d041,Abdul Azis,5,bagus,11/2/2025 6:04
732eb5e1-068d-49be-82a5-4a1fda723816,Sqd Gadang,5,semoga tambah sukses indrive Indonesia,11/2/2025 5:50
1c0d75e1-70d3-4ebb-9b69-4c7fce821d7f,fauzyyahtul huznie,3,"baru bisa kasih bintang 3... bisa ngk kita blokir driver yg kurang ajar, ngk sopan",11/2/2025 5:45
88dbeff7-2eaf-490f-96bd-b466defba5df,Asep Tono,5,mantap bisa bersaing dengan tetangga sebelah,11/2/2025 5:30
f893d3a2-f6f8-4fc2-959b-0eb7f13f990a,Haris Munandar,1,daftar jadi pengemudi indriver di tolak mulu. padahal wajah sudah sesuai,11/2/2025 5:19
596c7985-f89b-42a5-b4c1-45e48614230d,Reres Rahma,5,luar biasa,11/2/2025 5:14
cb89eed8-7d37-4683-8c52-9bc1b673a21f,Rachmat Saleh,5,bagus dan membantu,11/2/2025 4:26
307d5944-c6dd-4d2b-914f-0f2a9d71884a,Juli Andrean,5,baik,11/2/2025 4:08
3f47a3ae-ed6f-4777-b27d-ee48c826b328,Susi Aditiani,1,driver nya pd ga sopan main cansel smbarangan ga fer,11/2/2025 4:05
fb2b4a33-b1bf-4a8b-8e07-c6cd9721242d,Adi Supriyadi,5,bagusss,11/2/2025 4:04
819477da-f2e9-41b7-ac40-d03920993f75,Christopher Pangaribuan,1,"kalo ngerektut driver yg sopan, gk ada yg sopan semua drivernya, dan kalo emng si driver gk mw ngmbil jgn di ambil, org dh nungguin lama² di kabarin gk bisa di tunggu lama, eh malah gk ngambil, giliran kita nya yg cancel malah akun di blockir",11/2/2025 3:46
c5a940a4-2b1b-4869-9e4a-80c185201783,Oom Romlah,5,murah,11/2/2025 3:45
14dd4249-7bc2-494c-8b3a-59481cf2686f,Khinara Zhafa,5,saya sangat puas dengan apk Ini,11/2/2025 3:26
40c82616-aea2-48e5-a611-5d257a46dfc5,Army Ahsan ldj,5,Mantap 👍👍👍,11/2/2025 2:02
319ef503-146c-4451-8f26-028013596706,Roza Sari,5,"woi indrive msak cuma karna sim saya ditanggal lahir nya tulisan nya agak kurang jelas jdi kamu gak terima,,,",11/2/2025 1:47
9782b9ad-5254-478b-8ef0-bfab623d7b7e,Nunung Nursamsiah,5,pengemudi ramah,11/2/2025 1:44
9f0dca97-e73a-4bc9-a689-3b3d9071621a,Dan Nugraha,1,"kenapa sekarang jika sudah sudah pas di titik pengantaran ada waktu penyelesaian dan otomatis menyelesaikan sendiri. sangat tidak nyamaan karena titik kadang meleset atau kita harus memutar karena ada di sebrang nya. Cst suka tanya berapa ongkos, Sy jd nyari buka apk ke Halaman penghasilan tp yang dibaca harga besih jadijya karena situasi di jalanan sibuk sekali. 2x malam hari seperti itu. Apk merugikan udah Murah menjatuhkan harga merugikan di sistem pula.",11/2/2025 1:15
cea18bc5-4e03-490e-b42d-fc7954b599b7,Rafii Rahmatillah,1,"saya driver jabodetabek, ketika orderan masuk disaat waktu sibuk jam pulang kerja, orderan saya terus dibatalin tanpa alasan yg jelas, sampe 5x berturut², SAYA DIKENAKAN PELANGGARAN. keterangan nya adalah ""anda tidak tepat waktu"", hello,,,, Jakarta macet bosss, aplikasi apaan ini, dikira motor bisa terbang. GILIRAN SAYA YG BATALIN, MALAH DI SUSPEND 3 HARI. tidak manusiawi",11/2/2025 1:14
69f09470-424d-4b02-a131-69417494a0b8,Rafa Azizah,1,akun JD ga BS hrs verifikasi ulang tp gagal trs,11/2/2025 1:08
f34d166f-e85a-4c9c-b4d6-8abef1d6d2ce,Wolter Oppo,1,Orderan fiktif berkeliaran,11/2/2025 0:39
25867788-45a2-45b1-b7a0-251d786dc67d,Ronald Dwi Kurnia,5,"suara notifikasi nya di perbaiki lagi ke yang suara yang bisa didengar dan tampilan gelembung nya itu juga di perbaiki,soanya saya lihat indrive nggak punya pengaturan gelembung dan ketika orderan masuk apknya nggak langsung ke buka",11/2/2025 0:30
52b4adef-c27d-4b3e-8915-63fd57d9cd7b,nunung nurhayati,5,"ramah,aman dan selamat",11/2/2025 0:29
8bc68ae0-08df-4231-826b-e64dd94f290b,mata Oh mata,5,irit d kantong,11/2/2025 0:24
89f35e4f-6de9-42b6-bf23-3bb243e566c9,Achmad Ch S,5,kenapa maps inDrive tidak dimunculkan untuk navigator?,11/1/2025 23:54
0440eda1-ebeb-4c5b-b072-4838b202ec6a,ningsich yahya,5,Bagus,11/1/2025 23:27
15f057c9-8566-42fb-93bb-76ddf96c94d8,PAHING 58,5,goodjob,11/1/2025 23:18
091d0e37-209a-4ebc-b238-de1b2d919b11,Ady,5,Kalo bisa metode pembayaran transfer via ovo langsung masuk saldo Dompet biar simple terimakasih,11/1/2025 23:00
2d87752e-6a69-4646-9bd5-7a79aedb30ef,David Gunawan,5,Aplikasi yang terbaik dan bagus untuk berkerja menjadi bagian inDrive sangat bagus sekali👍🏻😇,11/1/2025 22:58
dd89fb90-bdd6-467a-b1f6-c981a50fbf04,Ali Moch,5,baik,11/1/2025 21:15
d673aeb5-7865-4e58-a878-570ed675fdcb,Rahmat Cihj,5,terbaik,11/1/2025 19:10
3e2da5cf-d10a-4c3a-8a4f-ab8eae5e7dfb,iya knp,1,"mau daftar susahnya minta ampun, poto skck pake mode dukumem di tingkatkan (hd) di tolak, poto profil pake poto ijazah di tolak, poto sambil megang KTP di tolak gara gara burem. gw tanya ya emng ada Poto KTP pake kamera KTP nya keliatan jelas ada ga gw tanya? hadeh repot",11/1/2025 17:21
a11ffc7d-d6b7-4e25-bb4d-bd1d5150f4d6,Yulinda Umar,5,bagus,11/1/2025 17:11
2eba88a4-4dfe-46cc-9449-182a191194b3,Olni Losu,5,baik,11/1/2025 17:02
890c2919-f2a4-4409-b0c7-c8045c5bd1b3,elizabeth sopacua,5,Tetap Murah,11/1/2025 16:57
d7ddf3b6-0195-4b7f-b02b-5b9115322893,Hendy eko Pramulyanto,5,good new,11/1/2025 16:34
c6405877-dbbb-4c90-873b-64e17255919e,Bravo,5,bagus,11/1/2025 16:23
4a37f08f-12a8-4038-ba75-74f8fbba9480,Siswanto Siswanto,5,Oke,11/1/2025 16:15
e837b782-8e9a-487c-bc88-a0d22f32364c,Kartono Pj,5,"kereta harum, pengemudi pun baik",11/1/2025 15:54
137374b6-5981-4ce0-b20d-eb93e0c4c098,Siti Ramlah,5,Nyaman,11/1/2025 15:40
9790c459-826e-413c-91f7-c68a5847182c,Made Vira Chandra,2,"aplikasi ga jelas, pesen driver pertama foto profilnya cewe yg nelfon cowo. di tracking lg gerak udh deket tiba² nelfon saya lg nambal. driver ke 2 posisi lg bergerak jg udh dekat tiba² menjauh posisinya",11/1/2025 15:08
023e35b1-3a8e-4e41-a41e-9bc6ac8ddc11,Ari Budi santoso,5,Selalu bisa di andalkan,11/1/2025 15:07
875d5c73-5252-4161-877f-2d40e42e4c19,Markus Simbolon,5,mantap,11/1/2025 13:41
23c901da-fe96-4696-9629-290f723a6b0a,Juli Julian,5,Apk. Ojol Pilihan,11/1/2025 13:34
72e2df93-cff9-4bcb-ae9f-f3fe6a8ece87,Hendra Taryana,5,ok,11/1/2025 13:01
eb8b969b-9ac9-4821-85f4-d27bb5c7e429,Adi Sanusi,5,oke,11/1/2025 12:41
5b1cf067-169e-4435-80c2-8571650b69be,Wan Shaddiq Naufal Iskandar 2,1,"aku isi saldo 48.000 dri Ovo tapi gk masuk ke saldo indriver, aku sudah hubungi dari Email dan kata mreka tunggu 24 jam karna terjadi keterlambatan, dan jika tdk msuk jga hubungi mreka, sdh 24 jam lbih dan aku hubungi lagi tpi g d respon💩",11/1/2025 12:15
98b14283-dfdb-432f-bf5c-572a5475766f,Allan Sumakul,1,makin lama makin susah mencari orderan sudah mahal pajak mahal,11/1/2025 11:51
43adc789-776e-4f39-b1b3-7dcbbfedc115,Eliza Amanda,5,br coba dan seneng. smg istqamah murah dan bgs,11/1/2025 11:44
b60e3a94-13ee-42f5-8977-817a2a04b918,Kris wanto,1,sangat parah aplikasi sering trouble isi saldo riwebet tarif muuurah,11/1/2025 11:07
44f22dec-d035-4f5a-8b5c-bcc0427ae7fe,Ren Hajime,1,system yg buruk untuk driver jauh dari imbang dengan keadaan di jalan dan juga tarif yg tidak bijaksana,11/1/2025 11:01
2eb7012b-e765-4c86-8273-61e6c9a7c5ca,Woro Prayugo,5,mantap..,11/1/2025 10:36
799d8dcd-67f0-4170-aa5b-dd2d16df9b75,Luthfi Al baqi,5,"Taxi online murah , buat di aceh barat lah min",11/1/2025 10:30
b690b21f-ccf7-4860-9e0e-b5ebfd3a3eb0,Acel Samuna,1,sistemnya gak bagus buat para pengemudi.. dirugikan,11/1/2025 10:29
60165c0a-d49b-4142-9339-2e090f032137,Asep Safaat,5,mantaf,11/1/2025 10:21
baa96e85-e4b8-4743-900e-f5a2207408fd,Imasnurosidah,5,Terima kasih atas layanannya,11/1/2025 10:06
05c4276b-0054-41e0-87c2-8959c07508f9,Andra Wijaya,5,mantap,11/1/2025 10:04
cd3b1074-f358-43f4-926b-06218baca826,Supur Namawati,5,"mobilnya nyaman, driver sopan",11/1/2025 9:10
6417d5eb-5bfd-4657-897a-defafe4d9fa7,Hastuti Handayani,5,supir nya ramah dan baik pokoke top lah,11/1/2025 9:09
bf22edd1-edff-4988-b4a3-b8ee1fc9ff4e,amin makmur,3,"notifikasi suara ga ada, banyak orderan terlewatkan. udah di setting ini itu tetep ga ada suara",11/1/2025 9:03
332618a8-bf34-4894-9714-2afb6beba599,Supra Yogi,5,sangat bagus,11/1/2025 8:57
e90793a9-99fe-4b9b-b334-4d2a3903478e,Sealindo Jaya Parts,1,kocak hp udah android 12 aja ga bisa instal kocak,11/1/2025 8:33
56894b69-d737-458b-9883-c300900d7fd0,Tarigan Purba,5,mantap,11/1/2025 8:28
4f7ae7a3-ef94-439b-9355-a33997478880,Yati Heryati,5,the best price,11/1/2025 7:27
8185dd50-8d94-471b-84b0-122a5a30569b,Yadi Apriadi,5,Mantap,11/1/2025 7:10
63a3e4b9-32cc-49c7-96af-995d0d4bf867,Ari Heriyanto,5,"Driver nya bagus2 Lebih dari driver2 atribut 2 ijo, tapi terkadang displin para driver tercoreng dng ulah oknum penumpang Yg mines attitude dng ulasan negatif dan lainnya yg tdk sesuai fakta dilapangan.",11/1/2025 6:57
42ebd817-a2ce-40a7-b5d6-f47d73961092,Supri Yanto,1,"maling ni aplikasi cancel orde minussaldo,pantes banyak d oflenin",11/1/2025 4:08
630c7d55-c722-41f6-8476-a7a9e5f166b7,Onih Nurazizah,5,baik dan sopan,11/1/2025 4:03
9117f727-1779-4f41-b48f-58d28da33cca,Mohammad Muchlisin,1,"drivernya ga pernah nyiapin uang kembalian, ga d kasih tip ngasih penumpang nya b1 apa""an dah,",11/1/2025 3:59
8e92d12c-663a-4287-a8a3-632abe449937,84 Kamalz,5,Mantap Murah,11/1/2025 3:42
8bd0e542-6135-4545-9380-55fa95709f84,Kiki Rizki Fauziah,5,mempermudah perjalanan,11/1/2025 3:28
a4f1727c-8fe9-4387-bdec-970dbc68a497,umar syabanin,1,saya minta tolong pegawai IT utk memperbaiki sistem penjemputan dan notifikaai dari aplikaai yg ngga jelaa tolong di rubah. kalau di klik atau autobid malah timbul notifikasi ngga jelaa tiba2 kenapa padajal sudah upgrade aplikasi malah tdk bisa di klik atau tdk bisa autobid. yolong di perbaiki sistem aplikasinya. terima kaaih,11/1/2025 3:15
47ebcd81-06af-4f43-906a-55c375b91a4c,Rocky Marbun,5,menguntungkan(menghasilkan duit),11/1/2025 3:09
471756d5-2663-4352-8615-f3ae79561b3c,Warto Kesuma,5,murah cepat dan aman,11/1/2025 3:04
885e1c14-c55a-48c1-b81c-8d6af4ebd7a2,Ardian silalahi,5,bagus,11/1/2025 2:36
6ec7a274-9093-442f-82d3-57f18ed9268b,Nazwan Nur Sya'ban,1,Tolong Dong agen nya kerja nya yang bener,11/1/2025 2:30
43bb6866-b767-40b6-9097-9517c66a585d,Taufikurrohman,2,"sering dapet orderan tapi anehnya malah gk muncul di hp, sampe customer sendiri yg ngechat, tolong dong IT nya perbaiki masalah ini, saya udah jauh baru sadar ada orderan, udah jauh terpaksa saya cancel, udah gitu kredit kepotong lagi meskipun di cancel 😤",11/1/2025 2:18
137f20d5-8a7c-4e34-877b-cb17a1b2d80d,Farid Miftah,5,Terima kasih Indrive atas kerjasamanya selama ini.,11/1/2025 1:49
b830cc11-8b6c-4157-a24e-774c2e4b6ee4,yapintar telaumbanua,1,saya kecewa tidak bisa memakai indriver selama kurang lebih 1 tahun alasan akun hp di blokir. sama sekali tidak ada dispensasi,11/1/2025 1:48
543a29e3-2dca-4120-8f82-f59b4d9b615a,Oppo A12,5,bagus,11/1/2025 1:47
f4e2de6c-40cf-4e16-aa70-e091d1da4f2e,Rizqi Priyo Hartono,1,jasa drive penghancur pasaran harga ojol mobil dan motor,11/1/2025 1:23
40722080-41a0-4310-8755-3f734b75a50a,Demon Slayer,3,"pengemudi seolah-olah acuh dengan waktu dan kebanyakan terlambat, mohon di tegaskan lagi untuk kebijakannya",11/1/2025 1:01
dc476117-46e0-4ab1-985c-1078fd62b255,Hasan Yunus,3,"Rubah tu sistem sudah dapat orderan tapi tidak ada di list driver, orderan cancel kepotong saldo",11/1/2025 0:50
ab409748-1b4b-4bdc-b00c-322e1b6993b9,Jandi Arfizee,1,"minta tolong pengemudi kalo g ambil orderan suruh batalin sendiri jangan yg mesen yg batalin, tegasin lagi ke pengemudi nya",11/1/2025 0:17
95b3cccd-1281-43eb-999e-36344aae0a0c,Suryanto Brebes,5,baik bagus sopan,11/1/2025 0:08
4c625c3c-b381-4d99-93be-95bface72e4e,Nenty Sri dewi,5,baik sangat membantu,11/1/2025 0:07
57a43fd9-b3f5-4b2e-b469-a96594a123ff,Rosa Nah,5,keren bgt inDrive...,10/31/2025 22:08
5bfab66d-59c9-44e0-a9db-50cd2c89fd4b,Zaki Najid,5,bagus ramah,10/31/2025 21:52
